id,latitude,longitude,price,,,,,,,,,
26722862,1.3147,103.88163,39,,,,,,,,,
26770254,1.37572,103.95394,50,,,,,,,,,
26787960,1.46587,103.72817,56,,,,,,,,,
26791029,1.29129,103.84233,630,,,,,,,,,
26815963,1.46329,103.76205,47,,,,,,,,,
26822021,1.31147,103.85826,69,,,,,,,,,
26849028,1.3128,103.79646,133,,,,,,,,,
26853356,1.31453,103.89975,120,,,,,,,,,
26857526,1.28131,103.85358,94,,,,,,,,,
26878114,1.4159,103.65426,74,,,,,,,,,
26965345,1.30372,103.83991,74,,,,,,,,,
26973231,1.28165,103.85341,90,,,,,,,,,
27008641,1.46061,103.74388,350,,,,,,,,,
27041512,1.3338,103.79077,100,,,,,,,,,
27069141,1.28173,103.85213,95,,,,,,,,,
27091696,1.31064,103.85953,60,,,,,,,,,
27102366,1.45877,103.76757,249,,,,,,,,,
27125463,1.31128,103.86182,49,,,,,,,,,
27140686,1.31569,103.88424,50,,,,,,,,,
27141929,1.28051,103.838,199,,,,,,,,,
27173843,1.28448,103.84361,40,,,,,,,,,
27174440,1.28312,103.84212,40,,,,,,,,,
27191619,1.46075,103.76848,62,,,,,,,,,
27248990,1.39054,103.64003,45,,,,,,,,,
27292304,1.46361,103.7617,47,,,,,,,,,
27306443,1.30075,103.86,100,,,,,,,,,
27339811,1.46443,103.7448,63,,,,,,,,,
27343211,1.30487,103.83859,99,,,,,,,,,
27406451,1.31334,103.88331,55,,,,,,,,,
27419905,1.46366,103.76053,48,,,,,,,,,
27422204,1.46247,103.76838,147,,,,,,,,,
27513236,1.31736,103.908,80,,,,,,,,,
27513625,1.31674,103.90796,80,,,,,,,,,
27532454,1.39112,103.63888,80,,,,,,,,,
27581552,1.41381,103.65227,69,,,,,,,,,
27581596,1.31765,103.9064,80,,,,,,,,,
27603657,1.34938,103.71019,50,,,,,,,,,
27618905,1.41574,103.65287,70,,,,,,,,,
27681745,1.46581,103.72795,62,,,,,,,,,
27682570,1.45864,103.76913,155,,,,,,,,,
27709128,1.31144,103.88325,150,,,,,,,,,
27804407,1.35086,103.70406,71,,,,,,,,,
27816487,1.30185,103.7997,360,,,,,,,,,
27822957,1.470788,103.7627246,52,,,,,,,,,
27858471,1.31068,103.86118,59,,,,,,,,,
27882577,1.31083,103.86232,30,,,,,,,,,
27889309,1.28209,103.85237,117,,,,,,,,,
27978202,1.32029,103.88191,190,,,,,,,,,
28000993,1.33707,103.74297,220,,,,,,,,,
28038349,1.31512,103.86098,130,,,,,,,,,
28054617,1.31287,103.88075,707,,,,,,,,,
28114931,1.35348,103.83274,50,,,,,,,,,
28115820,1.35348,103.83274,45,,,,,,,,,
28116308,1.35348,103.83274,50,,,,,,,,,
28116713,1.35348,103.83274,300,,,,,,,,,
28165463,1.28256,103.84395,40,,,,,,,,,
28187126,1.30067,103.8494,145,,,,,,,,,
28198324,1.35269,103.75533,180,,,,,,,,,
28212124,1.46103,103.76856,77,,,,,,,,,
28230827,1.4641,103.74386,62,,,,,,,,,
28261272,1.28067,103.85155,85,,,,,,,,,
28264364,1.30331,103.8487,145,,,,,,,,,
28268681,1.39054,103.64003,42,,,,,,,,,
28321986,1.31343,103.85318,54,,,,,,,,,
28348653,1.28142,103.7874,223,,,,,,,,,
28353788,1.27624,103.84524,165,,,,,,,,,
28359844,1.28144,103.8409,170,,,,,,,,,
28369982,1.3692,103.85798,55,,,,,,,,,
28373898,1.41706,103.65509,90,,,,,,,,,
28522862,1.3091,103.86033,48,,,,,,,,,
28536238,1.2882,103.84751,222,,,,,,,,,
28554196,1.46522,103.7266,86,,,,,,,,,
28558831,1.36378,103.7497,27,,,,,,,,,
28601709,1.4603,103.76888,12494,,,,,,,,,
28616375,1.44115,103.77586,20,,,,,,,,,
28635314,1.46376,103.72856,55,,,,,,,,,
28649449,1.28116,103.78731,203,,,,,,,,,
28657973,1.27947,103.78634,359,,,,,,,,,
28675203,1.33823,103.74572,64,,,,,,,,,
28700151,1.2842,103.84255,79,,,,,,,,,
28715382,1.47068,103.76305,37,,,,,,,,,
28724933,1.37131,103.96153,300,,,,,,,,,
28729429,1.27349,103.8436,206,,,,,,,,,
28729521,1.27558,103.84381,155,,,,,,,,,
28741796,1.41591,103.65603,74,,,,,,,,,
28772425,1.28335,103.84331,48,,,,,,,,,
28788262,1.31157,103.87373,25,,,,,,,,,
28789540,1.32883,103.84856,168,,,,,,,,,
28794509,1.31154,103.87348,22,,,,,,,,,
28824676,1.2948,103.83988,163,,,,,,,,,
28874135,1.31571,103.88414,80,,,,,,,,,
28998042,1.30181,103.85954,174,,,,,,,,,
28998072,1.30065,103.85962,170,,,,,,,,,
28998095,1.30217,103.8615,225,,,,,,,,,
28998145,1.3017,103.86119,123,,,,,,,,,
28998161,1.30197,103.86003,115,,,,,,,,,
28998181,1.30183,103.86137,107,,,,,,,,,
28998191,1.30142,103.85964,120,,,,,,,,,
29004607,1.41821,103.66173,1287,,,,,,,,,
29011901,1.46848,103.72523,94,,,,,,,,,
29015768,1.31534,103.89967,34,,,,,,,,,
29020376,1.28163,103.84693,160,,,,,,,,,
29039113,1.27369,103.84395,144,,,,,,,,,
29044276,1.30098,103.84717,217,,,,,,,,,
29046718,1.28,103.85349,94,,,,,,,,,
29049813,1.27317,103.84584,168,,,,,,,,,
29072228,1.28501,103.84342,59,,,,,,,,,
29076794,1.31095,103.87955,42,,,,,,,,,
29078458,1.32231,103.886,100,,,,,,,,,
29089091,1.46522,103.7266,87,,,,,,,,,
29089124,1.46522,103.7266,87,,,,,,,,,
29093738,1.46369,103.72746,56,,,,,,,,,
29171020,1.39153,103.63927,38,,,,,,,,,
29180163,1.44878,103.80004,100,,,,,,,,,
29202127,1.41753,103.65621,74,,,,,,,,,
29206228,1.41782,103.65594,74,,,,,,,,,
29216323,1.41623,103.65637,74,,,,,,,,,
29216939,1.41593,103.6557,74,,,,,,,,,
29217359,1.41586,103.65586,74,,,,,,,,,
29217558,1.41611,103.65783,74,,,,,,,,,
29219186,1.4177,103.65716,87,,,,,,,,,
29221745,1.41597,103.6557,74,,,,,,,,,
29222057,1.4167,103.65716,93,,,,,,,,,
29222461,1.41672,103.65703,87,,,,,,,,,
29222613,1.41755,103.65769,87,,,,,,,,,
29295230,1.34755,103.6934,40,,,,,,,,,
29302695,1.33721,103.691,80,,,,,,,,,
29319213,1.31108,103.87176,22,,,,,,,,,
29319567,1.31147,103.87387,22,,,,,,,,,
29319686,1.31128,103.8739,22,,,,,,,,,
29320287,1.31166,103.8732,22,,,,,,,,,
29320487,1.31096,103.87178,25,,,,,,,,,
29320724,1.44136,103.78957,80,,,,,,,,,
29325647,1.31473,103.8816,49,,,,,,,,,
29344002,1.30964,103.86348,30,,,,,,,,,
29355663,1.3147,103.88163,49,,,,,,,,,
29355884,1.32719,103.91172,200,,,,,,,,,
29522642,1.30676,103.82982,213,,,,,,,,,
29525240,1.28412,103.84396,186,,,,,,,,,
29525299,1.28211,103.84364,130,,,,,,,,,
29525417,1.32706,103.85097,217,,,,,,,,,
29525922,1.28277,103.84399,265,,,,,,,,,
29525951,1.28309,103.84296,120,,,,,,,,,
29526074,1.28254,103.84396,529,,,,,,,,,
29528124,1.4645,103.72595,25,,,,,,,,,
29552115,1.28324,103.84462,182,,,,,,,,,
29552643,1.28231,103.84472,200,,,,,,,,,
29554536,1.30059,103.86077,729,,,,,,,,,
29557949,1.28144,103.85372,84,,,,,,,,,
29579499,1.28211,103.84669,239,,,,,,,,,
29580481,1.28297,103.84475,227,,,,,,,,,
29581373,1.2824,103.84478,257,,,,,,,,,
29634299,1.30862,103.8613,57,,,,,,,,,
29639401,1.4702,103.76346,87,,,,,,,,,
29665238,1.3322,103.87853,120,,,,,,,,,
29665981,1.33497,103.74241,165,,,,,,,,,
29694042,1.41913,103.65272,59,,,,,,,,,
29705550,1.27423,103.84403,144,,,,,,,,,
29725544,1.29283,103.8408,577,,,,,,,,,
29745033,1.27335,103.84592,172,,,,,,,,,
29748761,1.41726,103.65559,56,,,,,,,,,
29766368,1.41723,103.65611,62,,,,,,,,,
29768127,1.46036,103.76748,48,,,,,,,,,
29768671,1.30972,103.86098,59,,,,,,,,,
29819422,1.41585,103.65723,56,,,,,,,,,
29837000,1.45856,103.76684,16,,,,,,,,,
29860691,1.27363,103.84732,203,,,,,,,,,
29880877,1.43448,103.77725,65,,,,,,,,,
29896147,1.46019,103.76855,48,,,,,,,,,
29907146,1.4585,103.76947,43,,,,,,,,,
29908436,1.45898,103.76949,43,,,,,,,,,
29939464,1.46231,103.73556,67,,,,,,,,,
29956433,1.28456,103.83317,90,,,,,,,,,
29967621,1.47085,103.76491,47,,,,,,,,,
29969148,1.2737,103.84381,131,,,,,,,,,
29972407,1.2745,103.84508,137,,,,,,,,,
29977184,1.27976,103.85367,87,,,,,,,,,
29977663,1.2842,103.84255,79,,,,,,,,,
29994693,1.27564,103.84414,182,,,,,,,,,
29994826,1.47123,103.76331,95,,,,,,,,,
29995199,1.47003,103.76276,59,,,,,,,,,
29995470,1.41722,103.65766,87,,,,,,,,,
29996505,1.31473,103.8816,39,,,,,,,,,
30017848,1.28273,103.83535,75,,,,,,,,,
30024441,1.2815,103.84903,500,,,,,,,,,
30031199,1.31904,103.91294,130,,,,,,,,,
30046001,1.46281,103.77019,65,,,,,,,,,
30046453,1.28502,103.84349,79,,,,,,,,,
30058572,1.31139,103.86249,49,,,,,,,,,
30059140,1.41376,103.65342,103,,,,,,,,,
30082443,1.41629,103.65557,59,,,,,,,,,
30092896,1.28191,103.85232,60,,,,,,,,,
30095731,1.47151,103.76349,114,,,,,,,,,
30164832,1.27531,103.84366,151,,,,,,,,,
30165138,1.27542,103.84397,145,,,,,,,,,
30165301,1.27492,103.84396,196,,,,,,,,,
30167617,1.27976,103.85363,98,,,,,,,,,
30180540,1.2793,103.78583,359,,,,,,,,,
30188702,1.32632,103.84953,210,,,,,,,,,
30189205,1.32639,103.84984,144,,,,,,,,,
30215216,1.47067,103.76365,33,,,,,,,,,
30234271,1.31473,103.8816,38,,,,,,,,,
30238429,1.28127,103.80367,130,,,,,,,,,
30261514,1.46293,103.73714,109,,,,,,,,,
30280422,1.29697,103.89147,68,,,,,,,,,
30335491,1.28141,103.85379,63,,,,,,,,,
30354713,1.27485,103.84718,155,,,,,,,,,
30355115,1.41604,103.65567,173,,,,,,,,,
30355555,1.41767,103.65607,74,,,,,,,,,
30357414,1.28144,103.85171,160,,,,,,,,,
30357489,1.3351,103.7417,124,,,,,,,,,
30380985,1.33511,103.74147,144,,,,,,,,,
30385249,1.28299,103.84312,463,,,,,,,,,
30385261,1.28299,103.84312,706,,,,,,,,,
30385269,1.28392,103.8423,638,,,,,,,,,
30385291,1.28234,103.84195,949,,,,,,,,,
30385453,1.28299,103.84312,333,,,,,,,,,
30410480,1.2842,103.84255,79,,,,,,,,,
30413459,1.32945,103.94632,100,,,,,,,,,
30416732,1.46409,103.73001,51,,,,,,,,,
30417950,1.45822,103.76907,82,,,,,,,,,
30431950,1.31181,103.85895,57,,,,,,,,,
30434753,1.31128,103.86064,59,,,,,,,,,
30453430,1.2842,103.84255,69,,,,,,,,,
30494592,1.3147,103.88163,39,,,,,,,,,
30520209,1.31135,103.86024,59,,,,,,,,,
30520904,1.28518,103.8428,59,,,,,,,,,
30543386,1.30887,103.86335,59,,,,,,,,,
30570119,1.28467,103.84173,79,,,,,,,,,
30578632,1.27789,103.85241,307,,,,,,,,,
30583145,1.41593,103.65648,125,,,,,,,,,
30650792,1.29331,103.83018,110,,,,,,,,,
30682392,1.46253,103.76281,47,,,,,,,,,
30687199,1.30508,103.90527,139,,,,,,,,,
30702031,1.46283,103.74538,69,,,,,,,,,
30704994,1.45898,103.76914,44,,,,,,,,,
30715503,1.46177,103.77076,54,,,,,,,,,
30747572,1.41571,103.65617,104,,,,,,,,,
30776617,1.3096,103.86251,59,,,,,,,,,
30778537,1.31473,103.8816,36,,,,,,,,,
30783602,1.30973,103.86212,49,,,,,,,,,
30784099,1.28182,103.85365,152,,,,,,,,,
30878734,1.3147,103.88163,39,,,,,,,,,
30948785,1.4608,103.76836,180,,,,,,,,,
30966211,1.30821,103.86284,59,,,,,,,,,
30974509,1.45795,103.76837,109,,,,,,,,,
30978248,1.41162,103.6575,118,,,,,,,,,
31000501,1.45914,103.7667,174,,,,,,,,,
31002918,1.30025,103.85951,187,,,,,,,,,
31003554,1.29966,103.88497,155,,,,,,,,,
31023370,1.46368,103.76264,46,,,,,,,,,
31076045,1.46122,103.77137,121,,,,,,,,,
31081282,1.31029,103.86283,45,,,,,,,,,
31107843,1.2842,103.84255,79,,,,,,,,,
31112721,1.31209,103.8601,69,,,,,,,,,
31114726,1.31112,103.90666,90,,,,,,,,,
31129905,1.28302,103.84339,69,,,,,,,,,
31151206,1.46713,103.72437,56,,,,,,,,,
31155160,1.28529,103.84147,59,,,,,,,,,
31196834,1.30864,103.92461,58,,,,,,,,,
31214273,1.30991,103.88348,100,,,,,,,,,
31218304,1.33748,103.68989,100,,,,,,,,,
31219674,1.33721,103.6905,100,,,,,,,,,
31220444,1.46001,103.7718,102,,,,,,,,,
31231201,1.45964,103.76983,74,,,,,,,,,
31270408,1.46531,103.72549,43,,,,,,,,,
31275547,1.31229,103.85985,59,,,,,,,,,
31276318,1.31078,103.85966,59,,,,,,,,,
31294965,1.31841,103.91379,730,,,,,,,,,
31295956,1.33236,103.8666,244,,,,,,,,,
31296502,1.33518,103.74175,130,,,,,,,,,
31321306,1.48771,103.80814,31,,,,,,,,,
31325546,1.41294,103.65591,109,,,,,,,,,
31348508,1.33786,103.68984,80,,,,,,,,,
31357872,1.42768,103.77561,134,,,,,,,,,
31364014,1.33652,103.74309,161,,,,,,,,,
31365860,1.47179,103.7642,29,,,,,,,,,
31370393,1.46512,103.72954,37,,,,,,,,,
31388088,1.46044,103.76852,66,,,,,,,,,
31388380,1.45856,103.76973,73,,,,,,,,,
31388874,1.45846,103.76785,106,,,,,,,,,
31424549,1.28187,103.84498,212,,,,,,,,,
31428108,1.28167,103.8532,115,,,,,,,,,
31435898,1.37417,103.94476,80,,,,,,,,,
31452652,1.45933,103.76709,174,,,,,,,,,
31473428,1.46947,103.75895,43,,,,,,,,,
31499086,1.46468,103.72767,44,,,,,,,,,
31568071,1.41723,103.65621,38,,,,,,,,,
31573008,1.28509,103.84155,98,,,,,,,,,
31580172,1.46517,103.74548,22,,,,,,,,,
31580959,1.29311,103.84065,600,,,,,,,,,
31581810,1.46343,103.74628,66,,,,,,,,,
31599192,1.46621,103.72689,48,,,,,,,,,
31604515,1.29848,103.86064,650,,,,,,,,,
31604616,1.25047,103.82309,3300,,,,,,,,,
31630407,1.41849,103.65679,38,,,,,,,,,
31633629,1.45795,103.76909,84,,,,,,,,,
31634142,1.31513,103.85474,90,,,,,,,,,
31657383,1.32174,103.81448,180,,,,,,,,,
31658769,1.32182,103.814,175,,,,,,,,,
31664598,1.31658,103.85479,140,,,,,,,,,
31683485,1.32998,103.94813,60,,,,,,,,,
31687465,1.34654,103.72224,65,,,,,,,,,
31720667,1.46008,103.76871,78,,,,,,,,,
31722950,1.3307,103.86753,229,,,,,,,,,
31807637,1.31158,103.85827,110,,,,,,,,,
31812483,1.27959,103.84625,192,,,,,,,,,
31822381,1.4644,103.7627,45,,,,,,,,,
31840078,1.31393,103.88262,59,,,,,,,,,
31866061,1.45905,103.77018,30,,,,,,,,,
31879525,1.38074,103.93927,50,,,,,,,,,
31886652,1.31082,103.92463,35,,,,,,,,,
31896873,1.46531,103.73024,62,,,,,,,,,
31947538,1.45804,103.76776,98,,,,,,,,,
31959810,1.28183,103.84657,240,,,,,,,,,
31960343,1.28132,103.84491,328,,,,,,,,,
31960810,1.28173,103.84612,296,,,,,,,,,
31965730,1.40089,103.74543,92,,,,,,,,,
32001189,1.46414,103.76262,47,,,,,,,,,
32003564,1.37599,103.90221,185,,,,,,,,,
32031648,1.27948,103.85406,328,,,,,,,,,
32035890,1.28509,103.84344,79,,,,,,,,,
32052757,1.4168,103.65556,87,,,,,,,,,
32071510,1.41622,103.65729,119,,,,,,,,,
32073283,1.46622,103.72819,625,,,,,,,,,
32074712,1.45956,103.77225,25,,,,,,,,,
32074925,1.45956,103.77225,20,,,,,,,,,
32171204,1.28469,103.84346,40,,,,,,,,,
32194580,1.2734,103.8442,179,,,,,,,,,
32198860,1.35269,103.84982,151,,,,,,,,,
32203558,1.33036,103.88844,55,,,,,,,,,
32205289,1.3672,103.89748,40,,,,,,,,,
32223010,1.2753,103.8453,151,,,,,,,,,
32223363,1.35254,103.84979,179,,,,,,,,,
32223767,1.33692,103.741,151,,,,,,,,,
32292005,1.31683,103.75854,182,,,,,,,,,
32292453,1.30726,103.89856,100,,,,,,,,,
32295511,1.29083,103.84284,610,,,,,,,,,
32300087,1.46766,103.7701,48,,,,,,,,,
32303894,1.31046,103.86234,47,,,,,,,,,
32321569,1.27573,103.84363,161,,,,,,,,,
32344183,1.30315,103.86342,156,,,,,,,,,
32351804,1.37461,103.9027,78,,,,,,,,,
32370647,1.45796,103.76862,58,,,,,,,,,
32373558,1.45973,103.76903,84,,,,,,,,,
32375403,1.29406,103.82778,120,,,,,,,,,
32376196,1.28001,103.78546,183,,,,,,,,,
32394595,1.2818,103.78558,113,,,,,,,,,
32411075,1.31103,103.87403,66,,,,,,,,,
32452018,1.27903,103.84864,172,,,,,,,,,
32473828,1.45996,103.76751,52,,,,,,,,,
32474715,1.45804,103.768,36,,,,,,,,,
32475586,1.30314,103.86109,102,,,,,,,,,
32476357,1.30326,103.86299,144,,,,,,,,,
32477168,1.45987,103.76722,34,,,,,,,,,
32478810,1.27568,103.84582,137,,,,,,,,,
32482175,1.4677,103.77054,36,,,,,,,,,
32482957,1.46712,103.77089,100,,,,,,,,,
32486084,1.32621,103.85048,185,,,,,,,,,
32488562,1.28443,103.83417,59,,,,,,,,,
32502391,1.27629,103.84563,151,,,,,,,,,
32526213,1.29917,103.83863,190,,,,,,,,,
32527723,1.46722,103.76978,33,,,,,,,,,
32528723,1.33676,103.74125,158,,,,,,,,,
32528971,1.33714,103.74138,124,,,,,,,,,
32533152,1.3284,103.85106,155,,,,,,,,,
32533341,1.29374,103.8279,650,,,,,,,,,
32534020,1.33073,103.86619,150,,,,,,,,,
32576311,1.28129,103.78759,183,,,,,,,,,
32583922,1.46444,103.72868,37,,,,,,,,,
32596089,1.47046,103.76333,52,,,,,,,,,
32623479,1.29902,103.85153,437,,,,,,,,,
32647531,1.33186,103.86885,125,,,,,,,,,
32649410,1.4691,103.72462,48,,,,,,,,,
32659196,1.46214,103.76137,82,,,,,,,,,
32671732,1.30183,103.86141,113,,,,,,,,,
32671831,1.3028,103.86315,144,,,,,,,,,
32674810,1.45996,103.76982,121,,,,,,,,,
32723994,1.28443,103.83417,40,,,,,,,,,
32729464,1.28302,103.84158,69,,,,,,,,,
32729775,1.2842,103.84255,45,,,,,,,,,
32730296,1.31549,103.75867,146,,,,,,,,,
32732351,1.28443,103.83417,149,,,,,,,,,
32748783,1.28443,103.83417,59,,,,,,,,,
32767858,1.46596,103.72583,75,,,,,,,,,
32773291,1.464481,103.726707,126,,,,,,,,,
32777995,1.31188,103.86005,49,,,,,,,,,
32797310,1.46328,103.73003,42,,,,,,,,,
32818697,1.33037,103.86625,137,,,,,,,,,
32818879,1.28426,103.83438,59,,,,,,,,,
32821771,1.28461,103.83402,59,,,,,,,,,
32822582,1.2846,103.834,149,,,,,,,,,
32822945,1.28443,103.83417,59,,,,,,,,,
32832467,1.28429,103.83433,149,,,,,,,,,
32846195,1.28443,103.83417,149,,,,,,,,,
32854955,1.28192,103.85291,85,,,,,,,,,
32857394,1.27383,103.84636,180,,,,,,,,,
32873124,1.28414,103.83401,149,,,,,,,,,
32873190,1.41665,103.65538,84,,,,,,,,,
32874731,1.28434,103.83395,59,,,,,,,,,
32906878,1.30493,103.83752,789,,,,,,,,,
32908981,1.30277,103.83637,799,,,,,,,,,
32949187,1.28438,103.83383,43,,,,,,,,,
32949544,1.28412,103.83408,40,,,,,,,,,
32949997,1.41595,103.65203,47,,,,,,,,,
33028364,1.31516,103.86111,33,,,,,,,,,
33029085,1.31397,103.86151,33,,,,,,,,,
33029335,1.31549,103.86139,78,,,,,,,,,
33050854,1.4175,103.65123,113,,,,,,,,,
33050985,1.28289,103.83225,212,,,,,,,,,
33060127,1.29425,103.82748,615,,,,,,,,,
33061316,1.294,103.82669,495,,,,,,,,,
33061606,1.29423,103.82797,375,,,,,,,,,
33076582,1.28404,103.83408,40,,,,,,,,,
33078733,1.45988,103.76725,48,,,,,,,,,
33079469,1.28451,103.83381,56,,,,,,,,,
33081780,1.28359,103.84135,69,,,,,,,,,
33085177,1.29872,103.86055,435,,,,,,,,,
33085362,1.3104,103.86166,49,,,,,,,,,
33087310,1.28197,103.85214,135,,,,,,,,,
33098686,1.28405,103.83417,59,,,,,,,,,
33102270,1.31499,103.90373,35,,,,,,,,,
33119907,1.28428,103.83395,56,,,,,,,,,
33147781,1.30199,103.82875,465,,,,,,,,,
33155188,1.31023,103.86146,59,,,,,,,,,
33172664,1.28065,103.85155,113,,,,,,,,,
33175321,1.29099,103.84237,385,,,,,,,,,
33204190,1.32899,103.84333,278,,,,,,,,,
33208103,1.29093,103.84204,650,,,,,,,,,
33208709,1.29261,103.82625,500,,,,,,,,,
33216747,1.28436,103.83392,40,,,,,,,,,
33238214,1.29843,103.82838,50,,,,,,,,,
33255867,1.461517,103.770012,49,,,,,,,,,
33282970,1.36298,103.83862,500,,,,,,,,,
33298079,1.46902,103.77041,45,,,,,,,,,
33298260,1.45766,103.76858,58,,,,,,,,,
33321325,1.3203,103.86503,288,,,,,,,,,
33330793,1.28379,103.84159,59,,,,,,,,,
33336025,1.46438,103.72705,172,,,,,,,,,
33347361,1.27615,103.84504,144,,,,,,,,,
33367673,1.46325,103.74622,312,,,,,,,,,
33376051,1.31261,103.88793,208,,,,,,,,,
33388955,1.31096,103.85202,140,,,,,,,,,
33394388,1.31439,103.84467,150,,,,,,,,,
33405725,1.31275,103.88838,248,,,,,,,,,
33432157,1.4641,103.72614,111,,,,,,,,,
33436577,1.29436,103.82907,148,,,,,,,,,
33460906,1.33638,103.69361,50,,,,,,,,,
33477122,1.28529,103.84204,59,,,,,,,,,
33490643,1.3533,103.83454,65,,,,,,,,,
33500731,1.30968,103.87822,208,,,,,,,,,
33502141,1.30987,103.87608,208,,,,,,,,,
33515578,1.29417,103.83844,135,,,,,,,,,
33536365,1.38328,103.86828,78,,,,,,,,,
33544292,1.46442,103.72911,63,,,,,,,,,
33573944,1.39256,103.90516,330,,,,,,,,,
33596370,1.31232,103.85832,208,,,,,,,,,
33604087,1.30257,103.8602,70,,,,,,,,,
33604275,1.30264,103.85963,69,,,,,,,,,
33604276,1.31097,103.85411,120,,,,,,,,,
33604552,1.30255,103.85847,70,,,,,,,,,
33604718,1.30083,103.8581,68,,,,,,,,,
33604867,1.3022,103.85818,71,,,,,,,,,
33619398,1.46359,103.7611,56,,,,,,,,,
33622349,1.28983,103.8323,340,,,,,,,,,
33634552,1.31138,103.85273,130,,,,,,,,,
33669171,1.30954,103.85358,120,,,,,,,,,
33678136,1.32861,103.86406,139,,,,,,,,,
33694743,1.46035,103.73711,27,,,,,,,,,
33721523,1.3245,103.84842,288,,,,,,,,,
33722089,1.2841,103.84253,59,,,,,,,,,
33722374,1.32703,103.84348,278,,,,,,,,,
33734018,1.32477,103.91454,160,,,,,,,,,
33738679,1.4146,103.65249,311,,,,,,,,,
33750593,1.45871,103.76726,107,,,,,,,,,
33753429,1.30287,103.84873,288,,,,,,,,,
33758681,1.41158,103.65403,70,,,,,,,,,
33764686,1.48646,103.79451,50,,,,,,,,,
33785777,1.41731,103.65462,63,,,,,,,,,
33792104,1.2841,103.84253,79,,,,,,,,,
33815699,1.31713,103.82727,275,,,,,,,,,
33872338,1.41832,103.65656,66,,,,,,,,,
33885719,1.29453,103.84248,278,,,,,,,,,
33885738,1.2841,103.84253,69,,,,,,,,,
33888989,1.29544,103.84183,256,,,,,,,,,
33894843,1.31736,103.82718,395,,,,,,,,,
33897585,1.41911,103.65636,45,,,,,,,,,
33944832,1.46012,103.76948,38,,,,,,,,,
33948359,1.32217,103.86509,268,,,,,,,,,
33948416,1.45812,103.76894,40,,,,,,,,,
33953077,1.27527,103.8454,196,,,,,,,,,
33957956,1.41718,103.65509,45,,,,,,,,,
33974072,1.41107,103.65672,312,,,,,,,,,
33981233,1.27316,103.84518,175,,,,,,,,,
33982757,1.28196,103.8429,411,,,,,,,,,
33999107,1.28559,103.8332,59,,,,,,,,,
34010187,1.30469,103.85185,212,,,,,,,,,
34030772,1.33661,103.74405,180,,,,,,,,,
34043172,1.46604,103.72567,56,,,,,,,,,
34051715,1.46374,103.76106,40,,,,,,,,,
34052336,1.29191,103.80647,474,,,,,,,,,
34066811,1.32786,103.84678,148,,,,,,,,,
34067159,1.30213,103.8491,288,,,,,,,,,
34068805,1.27864,103.78706,400,,,,,,,,,
34071208,1.2836,103.84368,268,,,,,,,,,
34071837,1.28152,103.84492,265,,,,,,,,,
34072244,1.28155,103.84517,159,,,,,,,,,
34073545,1.28239,103.84502,351,,,,,,,,,
34076777,1.31068,103.86118,59,,,,,,,,,
34082010,1.3147,103.88163,39,,,,,,,,,
34116324,1.41373,103.65416,56,,,,,,,,,
34125966,1.41397,103.65432,53,,,,,,,,,
34127447,1.29047,103.80677,236,,,,,,,,,
34183884,1.30169,103.84974,288,,,,,,,,,
34184363,1.32045,103.86536,268,,,,,,,,,
34186257,1.2834,103.84367,78,,,,,,,,,
34188337,1.33527,103.7428,144,,,,,,,,,
34210060,1.41564,103.65479,64,,,,,,,,,
34236667,1.3055,103.85357,51,,,,,,,,,
34243743,1.2951,103.82826,180,,,,,,,,,
34271538,1.28351,103.84163,79,,,,,,,,,
34288316,1.31098,103.86005,49,,,,,,,,,
34318568,1.46038,103.76931,41,,,,,,,,,
34344471,1.46187,103.77173,66,,,,,,,,,
34346401,1.3147,103.88163,49,,,,,,,,,
34352644,1.33696,103.74286,165,,,,,,,,,
34373954,1.30834,103.86318,59,,,,,,,,,
34380378,1.41713,103.65347,36,,,,,,,,,
34398303,1.4603,103.76749,66,,,,,,,,,
34403982,1.46037,103.76865,48,,,,,,,,,
34405820,1.3752,103.75193,98,,,,,,,,,
34448125,1.45871,103.76803,77,,,,,,,,,
34449857,1.30064,103.84873,288,,,,,,,,,
34454047,1.28534,103.84224,88,,,,,,,,,
34456799,1.33517,103.74298,131,,,,,,,,,
34479465,1.29424,103.76741,75,,,,,,,,,
34485647,1.46197,103.76939,121,,,,,,,,,
34489654,1.38296,103.86942,70,,,,,,,,,
34517790,1.30124,103.85181,288,,,,,,,,,
34526007,1.3111,103.85401,140,,,,,,,,,
34545618,1.4647,103.70167,219,,,,,,,,,
34546962,1.45826,103.76884,115,,,,,,,,,
34579286,1.31072,103.85421,140,,,,,,,,,
34608714,1.46346,103.72742,31,,,,,,,,,
34654117,1.3101,103.8621,49,,,,,,,,,
34657701,1.45798,103.76744,56,,,,,,,,,
34706088,1.46189,103.72883,45,,,,,,,,,
34707349,1.46858,103.77005,51,,,,,,,,,
34725687,1.30091,103.84751,298,,,,,,,,,
34733071,1.31566,103.88067,59,,,,,,,,,
34777535,1.46432,103.76253,49,,,,,,,,,
34788406,1.33817,103.92209,40,,,,,,,,,
34790062,1.31181,103.85895,69,,,,,,,,,
34792375,1.41686,103.65162,42,,,,,,,,,
34804905,1.3269,103.85245,215,,,,,,,,,
34819352,1.31588,103.90364,100,,,,,,,,,
34870345,1.31056,103.92487,65,,,,,,,,,
34909010,1.3147,103.88163,39,,,,,,,,,
34909012,1.3147,103.88163,39,,,,,,,,,
